codes,smr
E01005653,2.58142713
E01005654,1.676080745
E01005655,1.606958804
E01005656,1.421557721
E01005657,2.034781514
E01005658,2.790511957
E01005659,1.903310296
E01005660,1.38373306
E01005661,1.224462924
E01005662,1.158985088
E01005663,2.068168143
E01005664,1.982219274
E01005665,2.031756152
E01005667,2.12660423
E01005670,2.014999246
E01005671,2.200685205
E01005672,1.781828812
E01005673,2.027083854
E01005674,1.987413459
E01005675,1.317716525
E01005676,0.968708401
E01005677,1.231777733
E01005678,1.132800704
E01005679,1.349983091
E01005680,2.930785263
E01005681,0.838885719
E01005682,2.847043996
E01005683,1.946225974
E01005686,2.21635797
E01005687,1.063613231
E01005688,1.343361662
E01005689,2.136083488
E01005690,1.744480495
E01005691,1.581486261
E01005692,1.753640466
E01005693,2.090641775
E01005694,1.756208515
E01005695,1.256598127
E01005696,1.59133105
E01005697,1.094269485
E01005698,1.28526209
E01005699,1.336201194
E01005700,1.965120413
E01005701,1.535946499
E01005702,1.595830172
E01005703,1.12906169
E01005704,1.481161398
E01005705,1.136678537
E01005706,1.85616572
E01005707,1.733686227
E01005708,1.283828464
E01005709,1.827726645
E01005710,1.383780923
E01005711,0.890550774
E01005712,1.384962474
E01005713,1.426596658
E01005714,1.20603242
E01005715,1.087090953
E01005716,1.188306973
E01005717,0.679669117
E01005718,1.842875898
E01005719,1.538156393
E01005720,1.984892195
E01005721,2.545591839
E01005722,1.680982692
E01005723,2.586778686
E01005724,1.663201547
E01005725,2.579898882
E01005726,0.861434705
E01005727,1.230299283
E01005728,1.355402544
E01005729,2.58564634
E01005730,1.432809153
E01005731,1.567749601
E01005732,1.765199303
E01005733,0.915816531
E01005734,2.142182176
E01005735,0.967856281
E01005736,0.628278117
E01005737,1.337775185
E01005738,0.712278857
E01005739,1.258144509
E01005740,0.760855422
E01005741,1.073839969
E01005742,1.019577035
E01005743,1.177677972
E01005744,2.258678969
E01005745,1.043512865
E01005746,1.923171007
E01005747,0.843273565
E01005748,0.989577905
E01005749,1.113984626
E01005750,0.76619776
E01005751,1.711661521
E01005752,1.791376471
E01005753,2.360693491
E01005754,2.679182126
E01005755,2.061175777
E01005756,1.82680839
E01005757,1.95160821
E01005758,2.386570758
E01005759,1.472199163
E01005760,1.645226367
E01005761,1.862921316
E01005762,2.02521912
E01005763,2.43971845
E01005764,1.638277202
E01005765,1.671768107
E01005766,1.858768421
E01005767,1.00333859
E01005768,0.645504071
E01005769,1.28424476
E01005770,0.97211782
E01005771,1.07970911
E01005772,1.557952742
E01005773,1.264729499
E01005774,2.208833582
E01005775,1.588027299
E01005776,0.967357932
E01005777,0.742362871
E01005778,1.764777617
E01005779,1.633013852
E01005780,1.279630005
E01005781,2.760774426
E01005782,1.359480151
E01005783,0.725217366
E01005784,1.06247472
E01005785,1.11694199
E01005786,0.873797962
E01005787,1.053005411
E01005788,0.872268881
E01005789,0.922477182
E01005790,1.142248722
E01005791,1.169945721
E01005792,1.337025543
E01005793,1.530970873
E01005794,0.6559612
E01005795,1.879846953
E01005796,0.967896485
E01005797,2.007830011
E01005798,2.038772938
E01005799,2.391347929
E01005800,1.866323501
E01005801,1.699655816
E01005802,1.547959049
E01005803,1.135108391
E01005804,0.721241042
E01005805,1.364671026
E01005806,1.682486912
E01005807,0.763011228
E01005808,1.04133693
E01005809,0.955888981
E01005810,1.03955523
E01005811,1.218157485
E01005812,0.918569177
E01005813,1.344891747
E01005814,1.173309189
E01005815,1.743458396
E01005816,1.385439485
E01005817,1.691629102
E01005818,2.021024907
E01005819,1.358909861
E01005820,1.638397652
E01005821,2.342822228
E01005822,1.937377244
E01005823,2.017942677
E01005824,1.320267299
E01005825,2.023666723
E01005826,1.751498141
E01005827,0.744408559
E01005828,2.510332965
E01005829,1.630772116
E01005830,1.755064485
E01005831,1.885695146
E01005832,1.919624385
E01005833,1.800196394
E01005834,2.219862529
E01005835,1.376540059
E01005836,1.209863928
E01005837,1.385859276
E01005838,1.730690298
E01005839,0.900096965
E01005840,2.085768049
E01005841,1.311501432
E01005842,1.39870989
E01005843,1.465391962
E01005844,1.161167239
E01005845,1.576073159
E01005846,1.31893855
E01005847,2.217175754
E01005848,1.461015324
E01005849,0.712841773
E01005850,1.4460258
E01005851,1.564465509
E01005852,1.342575708
E01005853,1.912438041
E01005854,0.703684978
E01005855,1.300532031
E01005856,0.671479534
E01005857,1.375214953
E01005858,1.232707848
E01005859,2.176108296
E01005860,0.680403388
E01005861,1.347420082
E01005862,0.802327183
E01005863,0.948274396
E01005864,0.922217547
E01005865,1.364536634
E01005866,2.248932086
E01005867,1.574583709
E01005868,0.779453265
E01005869,1.538183959
E01005870,1.33639474
E01005871,1.450800054
E01005872,1.716624991
E01005873,1.791526731
E01005874,1.604936599
E01005875,0.784170657
E01005876,1.676113151
E01005877,1.136289434
E01005878,1.694965958
E01005879,1.273140098
E01005880,1.544346229
E01005881,0.88257078
E01005882,1.153850663
E01005883,1.058060163
E01005884,1.178187296
E01005885,2.26266963
E01005886,2.073415495
E01005887,1.258743803
E01005888,1.825668424
E01005889,1.587554335
E01005890,1.453974556
E01005891,0.231201815
E01005892,1.432022264
E01005893,1.759036157
E01005894,1.249269297
E01005895,1.348039967
E01005896,0.689143988
E01005897,1.587113121
E01005898,1.047488
E01005899,1.378728382
E01005900,1.428360885
E01005901,0.839259514
E01005902,1.531452307
E01005903,0.601180641
E01005904,0.832455735
E01005905,2.372079082
E01005906,1.53707933
E01005907,1.038474929
E01005908,1.312980023
E01005909,1.031579463
E01005910,0.723015244
E01005911,2.513063689
E01005912,0.900145321
E01005913,1.260529686
E01005914,1.1319812
E01005915,1.552037133
E01005916,1.316037963
E01005917,2.623165384
E01005918,3.560125569
E01005919,2.687040477
E01005920,1.01872515
E01005921,1.178752803
E01005922,1.45171984
E01005923,1.237469382
E01005924,0.927649158
E01005925,1.37096012
E01005926,1.094164732
E01005927,1.153747313
E01005928,1.608715583
E01005929,1.140333308
E01005930,1.22678953
E01005931,0.930779645
E01005932,0.711208329
E01005933,1.465447121
E01005934,1.559882169
E01005935,2.545657067
E01005936,1.268459055
E01005937,1.197499581
E01005938,1.544553047
E01005939,0.929806209
E01005940,1.149941292
E01005941,2.144854641
E01005942,1.2896656
E01005943,1.173841283
E01005944,1.458809696
E01005945,2.266854955
E01005946,2.589590561
E01005947,1.518020445
E01005948,2.785224205
E01005949,1.914372355
E01005950,1.629360455
E01005951,2.454847078
E01005952,2.550159225
E01005953,2.468975838
E01005954,1.932120906
E01005955,0.930012346
E01005956,2.024136093
E01005957,1.466137151
E01005958,1.149327749
E01005959,1.216222169
E01005960,1.662585057
E01005961,1.607690884
E01005962,1.391963427
E01005963,1.135538453
E01005964,2.134228874
E01005965,2.184173565
E01005966,2.158818423
E01005967,1.626768646
E01005968,0.817326043
E01005969,1.030399938
E01005970,1.35200269
E01005971,1.279279243
E01005972,1.655492078
E01005973,0.841878135
E01005974,1.463621078
E01005975,0.93343847
E01005976,1.667284598
E01005977,1.313099795
E01005978,1.348861405
E01005979,1.563875888
E01005980,1.661522678
E01005981,1.533576934
E01005982,1.350584987
E01005983,1.215166019
E01005984,2.46650117
E01005985,1.700063097
E01005986,1.849273481
E01005987,1.447636089
E01005988,1.557455723
E01005989,0.733909326
E01005990,1.549365284
E01005991,1.29170618
E01005992,1.207958172
E01005993,1.110498013
E01005994,1.448037027
E01005995,1.535921281
E01005996,1.878833422
E01005997,1.520944242
E01005998,1.605095543
E01005999,1.664249243
E01006000,1.581378321
E01006001,1.583545768
E01006002,1.195081285
E01006003,2.409852565
E01006004,0.876781035
E01006005,1.415808719
E01006006,0.935810713
E01006007,1.488319524
E01006008,1.435916312
E01006009,1.233884125
E01006010,1.965164796
E01006011,1.13516848
E01006012,1.974909654
E01006013,1.786326227
E01006014,2.16060082
E01006015,0.8308476
E01006016,2.074871995
E01006017,1.22659405
E01006018,1.495692156
E01006019,2.141550311
E01006020,2.134138935
E01006021,0.827552644
E01006022,1.027066841
E01006023,1.581678824
E01006024,1.059959717
E01006025,1.238450912
E01006026,1.322465035
E01006027,1.248716765
E01006028,3.211250332
E01006029,1.505170738
E01006030,3.211045224
E01006031,1.821668737
E01006032,1.2543479
E01006033,2.402689423
E01006034,1.079690763
E01006035,1.610647669
E01006036,1.889888529
E01006037,1.034875127
E01006038,2.285247297
E01006039,2.150947764
E01006040,2.764705417
E01006041,1.623569778
E01006042,1.147088245
E01006043,1.026145185
E01006044,1.484735491
E01006045,0.749715915
E01006046,1.222062821
E01006047,1.050523134
E01006048,1.117543813
E01006049,1.229719427
E01006050,2.279671756
E01006051,0.734976802
E01006052,1.399680021
E01006053,1.223382982
E01006054,1.673162416
E01006055,1.182508388
E01006056,2.251488246
E01006057,1.725346408
E01006058,1.397988644
E01006059,0.788110997
E01006060,2.311774009
E01006061,2.031228212
E01006062,0.987070483
E01006063,1.019221887
E01006064,1.405671934
E01006065,1.874667067
E01006066,2.555451226
E01006067,1.748680405
E01006068,1.431789171
E01006069,1.746999385
E01006070,1.107802642
E01006071,0.612959154
E01006072,0.64315161
E01006073,1.814801754
E01006074,1.746352149
E01006075,1.932543398
E01006076,0.925966875
E01006077,0.601356749
E01006078,1.529331676
E01006079,1.111638778
E01006080,1.15002403
E01006081,0.678123215
E01006082,0.518368912
E01006083,0.319843769
E01006084,0.877972596
E01006085,0.795134404
E01006086,1.037605715
E01006087,0.577971642
E01006088,0.777735185
E01006089,1.282172537
E01006090,1.13879398
E01006091,0.931189045
E01006092,2.208587694
E01006093,1.059002504
E01006094,1.311600561
E01006095,1.265900539
E01006096,0.719567102
E01006097,1.132197842
E01006098,0.929930922
E01006099,1.001147095
E01006100,0.917054681
E01006101,0.870492607
E01006102,1.011124475
E01006103,0.861766872
E01006104,1.731594909
E01006105,1.865903203
E01006106,2.286119924
E01006107,2.007984329
E01006108,2.389470662
E01006109,1.171155302
E01006110,1.676295936
E01006111,1.756784753
E01006112,2.491773301
E01006113,1.692934474
E01006114,1.90588957
E01006115,1.968250431
E01006116,1.146328501
E01006117,1.041902913
E01006118,2.497849743
E01006119,1.449228859
E01006120,0.886060126
E01006121,1.559494551
E01006122,1.615980358
E01006123,1.542053085
E01006124,1.240486263
E01006125,1.049578543
E01006126,2.064993523
E01006127,1.092316495
E01006128,1.115028889
E01006129,1.002404376
E01006130,0.732532016
E01006131,1.015418764
E01006132,1.47934857
E01006133,1.294218811
E01006134,1.257402864
E01006135,0.816683358
E01006136,0.842954387
E01006137,1.368518513
E01006138,1.435595136
E01006139,1.209565558
E01006140,1.123013945
E01006141,1.129309126
E01006142,1.949287022
E01006143,1.033891614
E01006144,1.704800347
E01006145,2.008097522
E01006146,0.99778326
E01006147,0.906672645
E01006148,1.38905186
E01006149,0.649215465
E01006150,1.079854337
E01006151,0.980851629
E01006152,0.931963731
E01006153,1.076229099
E01006154,0.769211556
E01006155,1.37138147
E01006156,0.870032247
E01006157,0.826656538
E01006158,1.10463006
E01006159,1.581801166
E01006160,1.333551276
E01006161,1.358579185
E01006162,1.266683045
E01006163,0.827405426
E01006164,1.441072826
E01006165,1.095298403
E01006166,0.98237523
E01006167,2.790705712
E01006168,1.570816782
E01006169,1.533716181
E01006170,0.975702927
E01006171,1.151143458
E01006172,1.687215913
E01006173,1.038131268
E01006174,1.057502323
E01006175,1.932403206
E01006176,1.893891958
E01006177,1.14554674
E01006178,1.044010821
E01006179,1.893571264
E01006180,0.975174354
E01006181,1.355063843
E01006182,1.655642647
E01006183,1.389948553
E01006184,1.043714201
E01006185,1.646253486
E01006186,1.138549008
E01006187,1.294048575
E01006188,2.632648114
E01006189,1.523059118
E01006190,1.525945505
E01006191,0.789454938
E01006192,1.510316129
E01006193,0.962801677
E01006194,1.066042382
E01006195,1.144699095
E01006196,1.307402457
E01006197,1.082575353
E01006198,1.381532299
E01006199,1.798733339
E01006200,1.504991222
E01006201,2.154139176
E01006202,1.624046602
E01006203,1.16775739
E01006204,1.251067888
E01006205,1.059882793
E01006206,2.454784949
E01006207,2.019051208
E01006208,1.474718919
E01006209,0.917573581
E01006210,1.190514856
E01006211,1.643731139
E01006212,0.978600619
E01006213,2.083526037
E01006214,1.759752455
E01006215,2.318606292
E01006216,1.388651338
E01006217,1.552863645
E01006218,1.858828381
E01006219,0.762131985
E01006220,2.434394258
E01006221,0.83442287
E01006222,1.595538503
E01006223,2.097072192
E01006224,0.960645758
E01006225,1.613200621
E01006226,1.409817548
E01006227,1.826772079
E01006228,1.551263179
E01006229,1.644049257
E01006230,1.733208948
E01006231,1.018409364
E01006232,1.492502204
E01006233,1.736019708
E01006234,2.103323993
E01006235,1.110418869
E01006236,1.885804106
E01006237,0.82693092
E01006238,2.457555658
E01006239,1.853246935
E01006240,2.310226382
E01006241,1.942014269
E01006242,1.736337279
E01006243,0.887401036
E01006244,1.535968321
E01006245,1.239682764
E01006246,1.660580085
E01006247,0.98357201
E01006248,0.38474818
E01006249,1.686100834
E01006250,0.883491897
E01006251,1.245940659
E01006252,1.641767443
E01006253,1.760526233
E01006254,2.408756024
E01006255,0.935130379
E01006256,1.749890981
E01006257,0.935712941
E01006258,1.644425751
E01006259,1.278297967
E01006260,2.184432014
E01006261,2.008720523
E01006262,1.819481057
E01006263,1.54325261
E01006264,0.944033463
E01006265,0.728249586
E01006266,0.6852482
E01006267,1.994241454
E01006268,1.071142352
E01006269,1.915859777
E01006270,1.838257842
E01006271,1.96221778
E01006272,1.854553956
E01006273,1.407244591
E01006274,1.277996578
E01006275,1.087934088
E01006276,1.346245202
E01006277,0.699090485
E01006278,1.396486195
E01006279,1.455102759
E01006280,1.255468833
E01006281,1.073777699
E01006282,1.583847482
E01006283,1.037614524
E01006284,1.869427144
E01006285,1.123723391
E01006286,1.700637202
E01006287,1.045151524
E01006288,1.732288482
E01006289,1.849727841
E01006290,0.937136744
E01006291,1.730151914
E01006292,1.429702287
E01006293,1.673983114
E01006294,1.367238626
E01006295,0.968983161
E01006296,1.277205078
E01006297,1.788880253
E01006298,2.006104432
E01006299,1.068698092
E01006300,1.54491214
E01006301,0.878682521
E01006302,0.821589477
E01006303,1.290312064
E01006304,1.336001205
E01006305,2.58062262
E01006306,1.69114891
E01006307,2.087143266
E01006308,1.269754145
E01006309,2.075746262
E01006310,1.869486148
E01006311,1.036155114
E01006312,1.264379087
E01006313,1.267810326
E01006314,1.216093268
E01006315,1.446563749
E01006316,0.896818527
E01006317,1.443917533
E01006318,1.388869565
E01006319,0.966271692
E01006320,1.204260595
E01006321,0.54552233
E01006322,0.949792253
E01006323,1.531572841
E01006324,1.047568259
E01006325,1.753536751
E01006326,1.396740412
E01006327,2.549317083
E01006328,1.202146817
E01006329,1.479720661
E01006330,1.539737744
E01006331,1.200451837
E01006332,1.959617203
E01006333,2.143467919
E01006334,1.350250271
E01006335,1.878601619
E01006336,1.921521768
E01006337,2.197024235
E01006338,2.0449145
E01006339,1.535450105
E01006340,0.732867533
E01006341,1.712901905
E01006342,0.944259976
E01006343,1.21454194
E01006344,1.940779402
E01006345,1.133104248
E01006346,1.060315996
E01006347,1.131040722
E01006348,0.586232646
E01006349,0.877373282
E01006350,3.595186083
E01006351,2.116224751
E01006352,2.454842906
